scenario,strategy,membership_fee_eur,first_year_subsidy_eur,effective_fee_eur,info_cues_used,consumer_climate_index,savings_rate_percent,inflation_percent,competitor_penalty_percent,adoption_rate,projected_member_households,projected_member_spend_eur,membership_revenue_eur,merchandise_contribution_eur,total_contribution_eur,break_even_monthly_spend_eur,replication_id
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,3.234125428473215,0.12486666666666667,56190.0,551425764.7077982,1966650.0,15848483.086812228,3882213.086812228,34.308466872260645,55
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.8301243907131566,0.20766666666666667,93450.0,805061236.819653,1869000.0,24040582.772529095,11976662.772529095,19.604838212720374,55
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,1.5607851899941778,0.06446666666666667,29010.000000000004,337727565.8921028,1885650.0000000002,9023160.962657303,-3024109.0373426974,63.63549376193066,56
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,3.5935263312324732,0.12006666666666667,54030.0,531705466.5633449,1891050.0,14866276.905287638,2824406.9052876383,34.265265871808815,56
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,1.8201520127066817,0.2222,99990.0,850947265.2418963,1999800.0,25176390.43673992,13243270.436739922,19.5801519267479,56
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,1.5618881522617023,0.06853333333333333,30840.0,357507653.4883788,2004600.0,9546255.134217612,-2382064.8657823876,63.72152569616705,57
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,3.5932763703003037,0.12473333333333333,56130.0,552422083.453116,1964550.0,15566053.894597925,3597683.8945979252,34.31159075947456,57
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.2444421922867512,0.2158,97110.0,838277495.4047277,1942200.0,24966774.62006627,12976054.62006627,19.606623291128326,57
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.131580969526274,0.06133333333333333,27600.0,324588345.86781836,1794000.0,8851443.002847198,-3287476.9971528016,63.86187455428391,58
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,1.6093587922770487,0.13953333333333334,62790.00000000001,608949858.3353404,2197650.0000000005,17550800.35700003,5815530.357000031,34.38716322153749,58
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,1.875903990025768,0.22106666666666666,99480.0,850435318.4803286,1989600.0,25471718.448012993,13528398.448012993,19.649807555164283,58
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,3.366075874840324,0.05466666666666667,24600.0,292082861.9128769,1599000.0,7863281.310596716,-4470638.689403284,63.845571306152486,59
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,3.1962086737001254,0.12086666666666666,54390.0,537263113.6357688,1903650.0,15429290.527632818,3400020.5276328176,34.37838454946672,59
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,3.806489500815613,0.18486666666666668,83190.0,727957606.174728,1663800.0,21475425.5963085,9206305.5963085,19.644791171123842,59
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,3.1812061470936808,0.06013333333333333,27060.0,319904170.5159213,1758900.0,8705823.561293833,-3468196.438706167,63.71631484226086,60
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.719654192707324,0.13033333333333333,58650.0,577698462.574595,2052750.0,16485907.530600421,4605737.530600421,34.308784915063534,60
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,1.9657412223010566,0.21713333333333334,97710.0,845053466.3738434,1954200.0,25368131.60440135,13389411.60440135,19.60501995146488,60
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,3.278579437566942,0.057,25650.0,298488990.1276948,1667250.0,8116252.382419854,-4149417.6175801456,63.739266493292575,61
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.840109753297568,0.12813333333333332,57659.99999999999,559140352.6219616,2018099.9999999998,16028771.314752802,4113951.3147528023,34.32114349638831,61
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.432487028129264,0.2124,95580.0,816777313.3881288,1911600.0,24492300.773186862,12470980.773186862,19.61208199793618,61
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,4.03659431388887,0.060066666666666664,27030.0,320969710.943707,1756950.0,8843747.012744378,-3332222.9872556217,63.75890090112842,62
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.0949301038383203,0.1352,60839.99999999999,603870127.6571916,2129399.9999999995,17576243.100017898,5772723.100017898,34.33171586983838,62
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.071176675336827,0.2168,97560.0,850117272.360942,1951200.0,25906785.903440475,13925065.903440475,19.61812335419336,62
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.3710506982422843,0.0618,27810.0,326560327.3763165,1807650.0,9000462.672270354,-3124807.327729646,63.75829141635656,63
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,1.7876436590921487,0.1376,61920.0,604981784.5490378,2167200.0,17641309.381376423,5875589.381376423,34.331387685730455,63
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,3.181179127204181,0.20206666666666667,90930.0,789236153.7689259,1818600.0,23614380.649181247,11500060.649181247,19.617935820417404,63
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,3.4789545800900767,0.0578,26010.0,309399793.46310747,1690650.0,8461733.880919687,-3780536.1190803126,63.85603071828812,64
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,1.9775687188642703,0.13766666666666666,61950.0,604386845.1451833,2168250.0,17304938.380916007,5540268.380916007,34.38401654061668,64
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,1.9095961352013593,0.2208,99360.0,854410506.4998922,1987200.0,25657959.271212995,13712239.271212995,19.64800945178096,64
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,1.8361825087186572,0.06433333333333334,28950.000000000004,333229663.6946044,1881750.0000000002,9023663.55008797,-3027506.4499120302,63.595651626998084,65
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,1.789984823610133,0.1412,63540.0,611800711.9533616,2223900.0,17697755.50767658,5988735.507676579,34.24381241453742,65
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,1.4690931065008448,0.22906666666666667,103080.0,873607168.8050976,2061600.0,26127927.7035657,14256607.703565702,19.567892808307104,65
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.7829971091196333,0.06133333333333333,27600.0,320121346.8800588,1794000.0,8772077.729348421,-3366842.270651579,63.71851103246649,66
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.536784228080945,0.13006666666666666,58530.0,572578495.5850838,2048550.0,16569074.905403137,4684704.905403137,34.309967479020415,66
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.0184173462447084,0.21333333333333335,96000.0,825609637.2660352,1920000.0,24809004.79666184,12796084.796661839,19.605695702297385,66
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.281927092880412,0.0628,28259.999999999996,329558312.5430238,1836899.9999999998,8932011.468706429,-3164008.531293571,63.61097262152099,67
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,3.323280662994109,0.12466666666666666,56100.0,550646233.0333672,1963500.0,15635950.828119807,3666530.828119807,34.252062180818996,67
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.0362406207129045,0.21226666666666666,95520.0,826365679.5345483,1910400.0,24765764.78299494,12743244.78299494,19.572606960467997,67
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.0654033714904227,0.06333333333333334,28500.000000000004,331878413.1807457,1852500.0000000002,9043500.95690693,-3036919.0430930704,63.5280035097823,68
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.1134299859545087,0.13086666666666666,58890.0,575674619.9807724,2061150.0,16540001.689851992,4668231.689851992,34.20738650526739,68
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,3.048465767976822,0.19873333333333335,89430.0,774527273.1193691,1788600.0,23122090.262013167,10977770.262013167,19.54707800300994,68
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,3.512312003645722,0.05893333333333333,26520.0,309503716.68011546,1723800.0,8394987.22477008,-3814132.7752299197,63.72121041434166,69
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.507708708113853,0.13233333333333333,59550.0,582275313.0601538,2084250.0,16831364.775673836,4982694.7756738365,34.31142099233782,69
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,3.158700330226539,0.20153333333333334,90690.0,786610081.355051,1813800.0,23401146.310526386,11282026.310526386,19.6065262813359,69
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.8864719743716174,0.061733333333333335,27780.0,324976132.27352667,1805700.0,9013689.383415692,-3113530.6165843084,63.84772830013881,70
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.651880235542012,0.13186666666666666,59340.0,582414010.0758072,2076900.0,16949717.46776782,5093697.46776782,34.379546007767054,70
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,3.243042547234745,0.20046666666666665,90210.0,786524591.7628188,1804200.0,23546664.06021975,11417944.06021975,19.645454861581175,70
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,3.590928181685281,0.057,25650.0,301670383.5008733,1667250.0,8119410.707428962,-4146259.292571038,63.73452661518701,71
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.4947845255249517,0.135,60750.00000000001,590541942.6425754,2126250.0000000005,16978090.649326548,5171420.649326548,34.31859125433146,71
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.509079729047423,0.21453333333333333,96540.0,830326669.202301,1930800.0,24837343.533552736,12835223.533552736,19.610623573903695,71
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.1994878779877753,0.06466666666666666,29100.0,339724060.9725597,1891500.0,9200441.179949027,-2840978.8200509734,63.65590652656686,72
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,3.534330334443831,0.12106666666666667,54480.0,539931533.1478709,1906800.0,15357969.163097054,3331849.1630970538,34.27625736045908,72
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.30315446753063,0.2118,95310.0,822648450.9471825,1906200.0,24596277.553789243,12569557.553789243,19.58643277740519,72
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,3.3861666019804475,0.0562,25290.0,297061583.33092666,1643850.0,7932578.979057949,-4356491.020942051,63.78581868561624,73
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,1.5549556291873239,0.13726666666666668,61770.00000000001,599196333.3123977,2161950.0000000005,17302317.812104784,5531347.812104784,34.346210061485664,73
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,3.484723471675222,0.19286666666666666,86790.0,755450832.7229965,1735800.0,22651085.86320959,10453965.86320959,19.626405749420382,73
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,3.213061767678866,0.056666666666666664,25500.0,301740977.81511253,1657500.0,8276291.799035471,-3999128.200964529,63.707042508366726,74
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.1134883286162656,0.13186666666666666,59340.0,580599600.661439,2076900.0,16965446.755830787,5109426.755830787,34.30379211988978,74
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,1.996482921494739,0.216,97200.0,835214199.0418942,1944000.0,25433502.6810382,13444582.6810382,19.602166925651304,74
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.612377521205805,0.05893333333333333,26520.0,308933518.0080482,1723800.0,8428929.985208139,-3780190.014791861,63.700370503158666,75
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.1924149229208467,0.132,59400.0,575544583.844493,2079000.0,16535356.071689948,4681436.071689948,34.300199501700824,75
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.5011723394987895,0.20873333333333333,93930.0,803485070.6236315,1878600.0,23866685.853737354,11812365.853737354,19.6001140009719,75
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.8790648251481428,0.06233333333333333,28050.0,325091541.584153,1823250.0,8646120.74998352,-3463549.2500164807,63.809695474462934,76
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.9817834260166474,0.12346666666666667,55560.0,548954306.4801482,1944600.0,15584499.2914735,3596179.2914735004,34.35906679394158,76
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.7847856572253233,0.20033333333333334,90150.0,782289553.206134,1803000.0,23144447.74150169,11014527.741501689,19.633752453680906,76
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,4.659934919888734,0.0536,24120.0,284993987.6236357,1567800.0,7594190.290534966,-4770929.709465034,63.734430618336745,77
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.715815971903194,0.12793333333333334,57570.00000000001,561394315.6111819,2014950.0000000002,15658366.54215005,3740396.5421500504,34.31853956371978,77
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.4874009461528743,0.20566666666666666,92550.0,798008207.4373357,1851000.0,23565307.51844096,11483387.518440962,19.610594036411307,77
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,2.834625079072826,0.060533333333333335,27240.0,314903987.2811572,1770600.0,8393443.796756104,-3768876.2032438964,63.7943525187988,78
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,2.879932621710904,0.12733333333333333,57300.0,560266734.4343352,2005500.0,16194314.214892738,4266894.214892738,34.350805202430124,78
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,2.9432221974650985,0.20386666666666667,91740.0,792315221.2609419,1834800.0,23752343.426666707,11654223.426666707,19.629031544245787,78
downside_stress,standard_65,65.0,0.0,65.0,5,-30.0,22.5,3.5,1.5533667269744553,0.06593333333333333,29670.0,346880910.5936773,1928550.0,9395815.286373094,-2608554.7136269063,63.66865524712912,79
downside_stress,entry_35,35.0,0.0,35.0,6,-30.0,22.5,3.5,3.0778462140207457,0.12453333333333333,56040.0,553087739.9798875,1961400.0,15691018.771419406,3719498.771419406,34.283122056146446,79
downside_stress,subsidized_65_to_20,65.0,45.0,20.0,7,-30.0,22.5,3.5,1.0972013202064592,0.23393333333333333,105270.0,889765045.4477131,2105400.0,26334143.669048667,14506623.669048667,19.590355460655115,79
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.15012501432558,0.21026666666666666,94620.0,842200423.8158598,6150300.0,9445056.953637287,1662436.953637287,50.97828532407865,0
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.4340772862279614,0.385,173250.0,1274608719.0365405,6063750.0,16312737.059671104,8443567.059671104,27.44984594373466,0
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.7890178217121936,0.5731333333333334,257910.00000000003,1644626526.2793949,5158200.000000001,23005106.489644617,14230386.489644617,15.68562625356266,0
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.057511275987516194,0.22026666666666667,99120.0,875951647.7762706,6442800.0,9816395.725343004,2326275.725343004,51.07565856812985,1
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,2.192307556942006,0.3665333333333333,164940.0,1217342155.0358584,5772900.0,15307412.051023662,7147392.051023662,27.50227769053146,1
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.3763803847052213,0.5860666666666666,263730.0,1664590937.3384778,5274600.0,23312351.577095896,14654031.577095896,15.715587251732261,1
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.1724964857171596,0.1904,85680.0,762020892.0169022,5569200.0,7927890.751139268,-435829.2488607317,50.99985914654434,2
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.46099455425136837,0.4040666666666667,181830.0,1305711682.9328976,6364050.0,16157373.07202217,8588503.07202217,27.461462617370028,2
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.3849093398883872,0.5558666666666666,250139.99999999997,1580450092.2013574,5002799.999999999,21088582.936407566,12158462.936407566,15.692264352782871,2
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.8387794792850614,0.19126666666666667,86070.0,768788601.3177707,5594550.0,8714334.839546815,375964.83954681456,51.142417228207854,3
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.9116560765376572,0.38693333333333335,174120.0,1260875991.1000688,6094200.0,16153436.36620906,8314716.36620906,27.538224661342696,3
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,2.144614825413013,0.5258,236610.00000000003,1514170187.273532,4732200.000000001,20893779.439884216,11693059.439884216,15.736128377910111,3
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.9189238572796755,0.20873333333333333,93930.0,831841684.7581381,6105450.0,9624149.19516103,1796679.1951610297,51.030570682965966,4
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.5045175030170252,0.4126666666666667,185700.0,1334992049.0815558,6499500.0,17200649.026661992,9767229.026661992,27.47799959852014,4
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.8960402998649766,0.5706,256770.0,1628936313.8044484,5135400.0,22668432.09355551,13870912.09355551,15.70171405629722,4
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.796265927883486,0.18726666666666666,84270.0,756572696.5222167,5477550.0,7851236.124405548,-604133.875594452,51.002885659365056,5
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.7882654755551933,0.3907333333333333,175830.0,1284425000.203167,6154050.0,15988761.050524086,8209891.050524086,27.463092278119646,5
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,2.255162138561051,0.5206666666666667,234300.00000000003,1515890824.752019,4686000.000000001,20408188.90534091,11161268.90534091,15.693195587496938,5
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.6061955283938738,0.21046666666666666,94710.0,844044141.3342412,6156150.0,9439980.39096333,1663210.3909633309,50.99549183488727,6
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.6478434082470799,0.3964666666666667,178410.0,1297979649.4134834,6244350.0,16280014.27922523,8591444.27922523,27.45911098801622,6
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.6951698503732421,0.5701333333333334,256560.00000000003,1627343826.8954022,5131200.000000001,22388983.359381706,13587263.359381706,15.690920564580695,6
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.0116384638271962,0.20726666666666665,93270.0,839119636.4272898,6062550.0,9616995.87830779,1746625.8783077896,51.04975082993715,7
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.7839377545903761,0.40166666666666667,180750.0,1321772162.2816663,6326250.0,17235689.816755027,9629019.816755027,27.488327369966157,7
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.4130069199654978,0.5567333333333333,250530.0,1609343205.0136406,5010600.0,22411495.701088667,13489175.701088667,15.707615639980661,7
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.073027172192497,0.19326666666666667,86970.0,778189159.3785422,5653050.0,8481509.380222842,201639.3802228421,51.12012383943098,8
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,2.53874807016026,0.3546,159570.0,1182161019.6538281,5584950.0,14789002.141918913,6441032.1419189125,27.526220528924373,8
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.3896005621628795,0.5568666666666666,250589.99999999997,1593363164.5197387,5011799.999999999,22220020.11238706,13298900.112387061,15.729268873671069,8
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.0,0.21826666666666666,98220.0,859772188.7709506,6384300.0,9513057.256763056,1964437.256763056,50.97851128219674,9
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.8120189084571173,0.39313333333333333,176910.0,1278231832.2212036,6191850.0,15870080.842497349,8129010.842497349,27.449967613490557,9
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.0495879562156383,0.5627333333333333,253230.0,1598969928.7632406,5064600.0,22014085.460163653,13145765.460163653,15.68569577913746,9
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.4812937691097385,0.1948,87660.0,787539557.3655111,5697900.0,8687082.154608518,452062.1546085179,51.03504059533676,10
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.32351888505564974,0.4026,181170.0,1323684662.8397183,6340950.0,16844177.240468115,9252207.240468115,27.480406474412096,10
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.07477713932314972,0.5922,266490.0,1683002020.9545813,5329800.0,23707193.992886364,15104073.992886364,15.703089413949769,10
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.2846170935926682,0.2014,90630.0,803101043.2141669,5890950.0,8658018.369892776,616048.369892776,50.97492428079718,11
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.29651602247271747,0.40753333333333336,183390.0,1318935221.4698555,6418650.0,16644585.976875097,9130315.976875097,27.448036151198483,11
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.4718782706838769,0.5505333333333333,247740.0,1576003900.7226832,4954800.0,21639815.226255417,12661695.226255417,15.68459208639913,11
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.475545524452277,0.202,90900.0,812106349.8307486,5908500.0,8736268.990156636,711848.9901566356,51.06591749787713,12
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.2969887478909947,0.38,171000.0,1254812165.3742716,5985000.0,15529081.857862175,7581161.8578621745,27.49703249885692,12
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,2.1745963826020924,0.5239333333333334,235770.0,1523055163.1667714,4715400.0,20634012.951936245,11416492.951936245,15.71258999934681,12
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.3326917462090737,0.1874,84330.0,758272918.2568777,5481450.0,8143996.098624542,-307473.90137545764,51.07007949805254,13
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.6613291099145149,0.3756,169020.0,1238911874.9764538,5915700.0,15753280.125911742,7736060.125911742,27.49927357587445,13
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.6420149157095358,0.5400666666666667,243030.0,1558203837.206159,4860600.0,21424316.44375494,12351996.443754941,15.713870614785398,13
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.11891555707467,0.20546666666666666,92460.0,823314772.7632263,6009900.0,9211994.581503168,1288974.5815031677,51.086421660092874,14
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.6584602473266831,0.3970666666666667,178680.0,1300757598.174629,6253800.0,17008088.387803167,9328968.387803167,27.508073201588473,14
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.7595931238690875,0.5692,256140.00000000003,1626416466.6787417,5122800.000000001,23006217.17264986,14196097.17264986,15.71889897233627,14
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,0.8103005278598313,0.20366666666666666,91650.0,810365405.2799453,5957250.0,9150924.732621506,1175254.7326215059,51.09787984760302,15
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.0,0.41326666666666667,185970.0,1329037498.2209985,6508950.0,17465541.45197043,10041571.451970428,27.514242994863167,15
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.926316883030571,0.5318,239310.00000000003,1528449713.3793266,4786200.000000001,21317435.15976405,12170715.159764051,15.722424568493237,15
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.727082941871624,0.19753333333333334,88890.0,797095118.0596526,5777850.0,8980947.129772589,825877.1297725886,51.078762642381484,16
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.8835104988851064,0.3923333333333333,176550.0,1288408381.9740474,6179250.0,16508462.716629893,8754792.716629893,27.503949115128492,16
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,2.092360262527341,0.5329333333333334,239820.00000000003,1544375281.6330526,4796400.000000001,21417173.38930267,12280653.389302671,15.716542351501992,16
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.8805000460770023,0.19433333333333333,87450.0,786128552.18988,5684250.0,9224309.774589628,975639.774589628,51.11268433998373,17
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,1.6525517449162557,0.3807333333333333,171330.0,1254784952.4064567,5996550.0,16390538.110959709,8454168.110959709,27.522214644606624,17
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,1.1470773508141965,0.5676,255420.0,1622397372.0336542,5108400.0,22949189.043830007,14124669.043830007,15.726979796918068,17
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,1.3626897915105511,0.20526666666666665,92370.0,821865316.637103,6004050.0,8784473.711923137,855603.7119231373,50.990090334760424,18
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,0.6349753047699417,0.4058,182610.0,1325609833.5425816,6391350.0,16793640.36505884,9252070.36505884,27.456202487947923,18
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.338113698939284,0.5874666666666667,264360.0,1673152982.4627035,5287200.0,23377789.96838993,14732069.968389928,15.68925856454167,18
upside_recovery,standard_65,65.0,0.0,65.0,5,-16.0,16.5,1.8,2.244489587078405,0.19306666666666666,86880.0,782728553.1863534,5647200.0,8749943.284822091,464223.28482209146,51.10520244170602,19
upside_recovery,entry_35,35.0,0.0,35.0,6,-16.0,16.5,1.8,2.033460543529923,0.3732666666666667,167970.0,1237633297.6685512,5878950.0,15716033.565047354,7662063.5650473535,27.5181859301494,19
upside_recovery,subsidized_65_to_20,65.0,45.0,20.0,7,-16.0,16.5,1.8,0.0,0.5965333333333334,268440.0,1694115120.7779324,5368800.0,24078050.425966114,15513930.425966114,15.724677674371085,19
